rij,obs,pop,houseType,residenceStatus,kom,sex,buurtLabel,buurt,nadere_omschrijving1,nadere_omschrijving2
185,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I185-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt MM,https://adamlink.nl/geo/district/buurt-mm/109,Hamer- en Bouwershof,Kom
186,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I186-h,475,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt MM,https://adamlink.nl/geo/district/buurt-mm/109,Overige huizen,Kom
187,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I187-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt NN,https://adamlink.nl/geo/district/buurt-nn/108,Zwaardvegershofje,Kom
188,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I188-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt NN,https://adamlink.nl/geo/district/buurt-nn/108,Hofje de Zeven Keurvorsten,Kom
189,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I189-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt NN,https://adamlink.nl/geo/district/buurt-nn/108,Anslo's Hofje,Kom
190,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I190-h,544,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt NN,https://adamlink.nl/geo/district/buurt-nn/108,Overige huizen,Kom
191,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I191-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt OO,https://adamlink.nl/geo/district/buurt-oo/107,Regenboogs-Liefdehofje,Kom
192,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I192-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt OO,https://adamlink.nl/geo/district/buurt-oo/107,Van Beeckshofje,Kom
193,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I193-h,656,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt OO,https://adamlink.nl/geo/district/buurt-oo/107,Overige huizen,Kom
194,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I194-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt PP,https://adamlink.nl/geo/district/buurt-pp/106,Het Suijckerhofje,Kom
195,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I195-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt PP,https://adamlink.nl/geo/district/buurt-pp/106,Huiszitten-weduwenhof,Kom
196,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I196-h,671,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt PP,https://adamlink.nl/geo/district/buurt-pp/106,Overige huizen,Kom
197,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I197-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt QQ,https://adamlink.nl/geo/district/buurt-qq/101,Lindenhofje,Kom
198,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I198-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt QQ,https://adamlink.nl/geo/district/buurt-qq/101,Rapenhofje,Kom
199,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I199-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt QQ,https://adamlink.nl/geo/district/buurt-qq/101,Boscherhofje,Kom
201,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I201-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt RR,https://adamlink.nl/geo/district/buurt-rr/117,Brandweerkazerne,Kom
202,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I202-h,278,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt RR,https://adamlink.nl/geo/district/buurt-rr/117,Overige huizen,Kom
203,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I203-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt SS,https://adamlink.nl/geo/district/buurt-ss/118,Fontaineshofje,Kom
204,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I204-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt SS,https://adamlink.nl/geo/district/buurt-ss/118,"Gesticht ""de Ster""",Kom
205,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I205-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt SS,https://adamlink.nl/geo/district/buurt-ss/118,Nieuwe of Zonsche hofje,Kom
206,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I206-h,472,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt SS,https://adamlink.nl/geo/district/buurt-ss/118,Overige huizen,Kom
207,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I207-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt TT,https://adamlink.nl/geo/district/buurt-tt/105,"Diaconie Wees-, Oude Mannen- en Vrouwenhuis der Hersteld Evangelisch Luth. gemeente",Kom
208,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I208-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt TT,https://adamlink.nl/geo/district/buurt-tt/105,St. Antonius gesticht,Kom
209,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I209-h,459,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt TT,https://adamlink.nl/geo/district/buurt-tt/105,Overige huizen,Kom
210,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I210-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt UU,https://adamlink.nl/geo/district/buurt-uu/102,Moenshofje,Kom
211,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I211-h,746,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt UU,https://adamlink.nl/geo/district/buurt-uu/102,Overige huizen,Kom
212,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I212-h,221,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt VV,https://adamlink.nl/geo/district/buurt-vv/104,,Kom
213,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I213-h,283,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt WW,https://adamlink.nl/geo/district/buurt-ww/103,,Kom
214,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I214-h,10,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt WW,https://adamlink.nl/geo/district/buurt-ww/103,,Buiten de kom
215,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I215-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt XX,https://adamlink.nl/geo/district/buurt-xx/123,Buitengasthuis,Kom
216,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I216-h,857,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt XX,https://adamlink.nl/geo/district/buurt-xx/123,Overige huizen,Kom
217,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I217-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt YY,https://adamlink.nl/geo/district/buurt-yy/124,Gesticht voor volwassen blinden,Kom
218,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I218-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt YY,https://adamlink.nl/geo/district/buurt-yy/124,Henriette Hofje (oude vrouwen),Kom
219,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I219-h,1125,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt YY,https://adamlink.nl/geo/district/buurt-yy/124,Overige huizen,Kom
220,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I220-h,504,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt ZZ,https://adamlink.nl/geo/district/buurt-zz/150,,Kom
221,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I221-h,21,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt ZZ,https://adamlink.nl/geo/district/buurt-zz/150,,Buiten de kom
225,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I225-h,76,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,,,,Buiten de kom
68,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I68-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt A,https://adamlink.nl/geo/district/buurt-a/134,Broederschap der R. C. gemeente,Kom
69,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I69-h,400,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt A,https://adamlink.nl/geo/district/buurt-a/134,Overige huizen,Kom
70,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I70-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt B,https://adamlink.nl/geo/district/buurt-b/136,Binnen-Gasthuis,Kom
71,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I71-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt B,https://adamlink.nl/geo/district/buurt-b/136,St. Bernardus gesticht,Kom
72,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I72-h,276,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt B,https://adamlink.nl/geo/district/buurt-b/136,Overige huizen,Kom
73,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I73-h,486,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt C,https://adamlink.nl/geo/district/buurt-c/141,,Kom
74,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I74-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt D,https://adamlink.nl/geo/district/buurt-d/131,R. C. Maagdenhuis,Kom
75,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I75-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt D,https://adamlink.nl/geo/district/buurt-d/131,Hulphuis van arrest,Kom
76,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I76-h,284,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt D,https://adamlink.nl/geo/district/buurt-d/131,Overige huizen,Kom
77,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I77-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt E,https://adamlink.nl/geo/district/buurt-e/130,Burgerweeshuis,Kom
78,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I78-h,407,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt E,https://adamlink.nl/geo/district/buurt-e/130,Overige huizen,Kom
79,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I79-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt F,https://adamlink.nl/geo/district/buurt-f/121,Hofje van Brouwer,Kom
80,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I80-h,319,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt F,https://adamlink.nl/geo/district/buurt-f/121,Overige huizen,Kom
81,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I81-h,394,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt G,https://adamlink.nl/geo/district/buurt-g/120,,Kom
82,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I82-h,503,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt H,https://adamlink.nl/geo/district/buurt-h/129,,Kom
83,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I83-h,473,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt I,https://adamlink.nl/geo/district/buurt-j/133,,Kom
84,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I84-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt K,https://adamlink.nl/geo/district/buurt-k/135,Brandweerkazerne,Kom
85,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I85-h,554,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt K,https://adamlink.nl/geo/district/buurt-k/135,Overige huizen,Kom
86,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I86-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt L,https://adamlink.nl/geo/district/buurt-l/119,Gesticht St. Rosa,Kom
87,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I87-h,632,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt L,https://adamlink.nl/geo/district/buurt-l/119,Overige huizen,Kom
88,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I88-h,45,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt L,https://adamlink.nl/geo/district/buurt-l/119,,Buiten de kom
89,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I89-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt M,https://adamlink.nl/geo/district/buurt-m/132,Gesticht Vreedenburg,Kom
90,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I90-h,417,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt M,https://adamlink.nl/geo/district/buurt-m/132,Overige huizen,Kom
91,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I91-h,423,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt N,https://adamlink.nl/geo/district/buurt-n/139,,Kom
92,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I92-h,375,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt O,https://adamlink.nl/geo/district/buurt-o/140,,Kom
93,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I93-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt P,https://adamlink.nl/geo/district/buurt-p/142,Port. Israël. oude mannenhuis,Kom
94,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I94-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt P,https://adamlink.nl/geo/district/buurt-p/142,Rijks-arsenaal,Kom
95,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I95-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt P,https://adamlink.nl/geo/district/buurt-p/142,Ned. Isr. Jongens-weeshuis,Kom
96,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I96-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt P,https://adamlink.nl/geo/district/buurt-p/142,Diaconie-weeshuis,Kom
97,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I97-h,305,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt P,https://adamlink.nl/geo/district/buurt-p/142,Overige huizen,Kom
98,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I98-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt Q,https://adamlink.nl/geo/district/buurt-q/144,"Port. Israël. Jongens weeshuis ""Abij Jetomim""",Kom
99,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I99-h,227,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt Q,https://adamlink.nl/geo/district/buurt-q/144,Overige huizen,Kom
100,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J100-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt R,https://adamlink.nl/geo/district/buurt-r/146,,Kom
101,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J101-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt S,https://adamlink.nl/geo/district/buurt-s/145,,Kom
103,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J103-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt T,https://adamlink.nl/geo/district/buurt-t/149,Overige huizen,Kom
111,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J111-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt U,https://adamlink.nl/geo/district/buurt-u/148,Overige huizen,Kom
116,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J116-h,15,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt V,https://adamlink.nl/geo/district/buurt-v/147,Overige huizen,Kom
134,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J134-h,5,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt W,https://adamlink.nl/geo/district/buurt-w/143,Overige huizen,Kom
135,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J135-h,8,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt X,https://adamlink.nl/geo/district/buurt-x/127,,Kom
139,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J139-h,5,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt IJ,https://adamlink.nl/geo/district/buurt-y/137,Overige huizen,Kom
140,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J140-h,17,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt Z,https://adamlink.nl/geo/district/buurt-z/138,,Kom
143,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J143-h,18,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt AA,https://adamlink.nl/geo/district/buurt-aa/128,Overige huizen,Kom
149,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J149-h,15,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt BB,https://adamlink.nl/geo/district/buurt-bb/126,Overige huizen,Kom
156,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J156-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt DD,https://adamlink.nl/geo/district/buurt-dd/111,Overige huizen,Kom
158,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J158-h,11,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt EE,https://adamlink.nl/geo/district/buurt-ee/110,Overige huizen,Kom
163,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J163-h,7,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt FF,https://adamlink.nl/geo/district/buurt-ff/112,Overige huizen,Kom
165,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-J165-h,4,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt GG,https://adamlink.nl/geo/district/buurt-gg/113,Overige huizen,Kom
