rij,obs,pop,houseType,residenceStatus,kom,sex,BuurtLabel,buurt,Overig,Beschrijving
405,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G405-h,31,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk P. Overige huizen,https://adamlink.nl/geo/district/P/1270,,
407,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G407-h,52,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk Q. Overige huizen,https://adamlink.nl/geo/district/Q/1340,,
408,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G408-h,57,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk R. Huizen,https://adamlink.nl/geo/district/Q/1340,,
409,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G409-h,32,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S. Huizen,https://adamlink.nl/geo/district/S/1259,,
412,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G412-h,12,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk TI. Overige huizen,https://adamlink.nl/geo/district/T-I/1282,,
414,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G414-h,25,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk TII. Overige huizen,https://adamlink.nl/geo/district/T-II/1347,,
415,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G415-h,8,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk TIII. Huizen,https://adamlink.nl/geo/district/T-III/1287,,
419,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G419-h,19,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk UI. Overige huizen,https://adamlink.nl/geo/district/U-I/1303,,
421,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G421-h,171,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk UII. Overige huizen,https://adamlink.nl/geo/district/U-II/1291,,
424,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G424-h,4,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk UIII. Overige huizen,https://adamlink.nl/geo/district/U-III/1257,,
430,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G430-h,14,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk VI. Overige huizen,https://adamlink.nl/geo/district/V-I/1266,,
434,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G434-h,26,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk VII. Overige huizen,https://adamlink.nl/geo/district/V-II/1325,,
435,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G435-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk WI. Diaconie oude mannen- en vrouwenhuis d. N.H. Gem.,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
440,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G440-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk WI. Stedelijk Armhuis,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
448,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G448-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk WI. Ev. Luth. Oude mannen- en vrouwenhuis,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
449,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G449-h,31,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk WI. Overige huizen,https://adamlink.nl/geo/district/W-I/1265,,
451,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G451-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk WII. Rijks centraal kleedingmagazijn,https://adamlink.nl/geo/district/W-II/1295,,M.I.
453,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G453-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk WII. Militair Hospitaal,https://adamlink.nl/geo/district/W-II/1295,,M.I.
455,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G455-h,56,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk WII. Overige huizen,https://adamlink.nl/geo/district/W-II/1295,,
456,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G456-h,39,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk XI. Huizen,https://adamlink.nl/geo/district/X-I/1359,,
458,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G458-h,42,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Overige huizen,https://adamlink.nl/geo/district/X-II/1319,,
459,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G459-h,16,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk IJI. Huizen,https://adamlink.nl/geo/district/Y-I/1360,,
463,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G463-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk IJII. Swigters Familienhof,https://adamlink.nl/geo/district/Y-II/1348,,A.I.
464,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G464-h,22,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk IJII. Overige huizen,https://adamlink.nl/geo/district/Y-II/1348,,
466,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G466-h,38,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk ZI. Overige huizen,https://adamlink.nl/geo/district/Z-I/1356,,
468,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G468-h,42,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk ZII. Overige huizen,https://adamlink.nl/geo/district/Z-II/1289,,
472,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G472-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.AI. Ned. Herv. Diaconesseninrichting,https://adamlink.nl/geo/district/AA-I/1324,,Ond.
473,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G473-h,39,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.AI. Overige huizen,https://adamlink.nl/geo/district/AA-I/1324,,
474,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G474-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.AII. Huizen,https://adamlink.nl/geo/district/AA-II/1275,,
476,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G476-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk B.BI. Weeshuis der Waalsch Herv. Gem.,https://adamlink.nl/geo/district/BB-I/1294,,Verpl.
477,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G477-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk B.BI. 't Deutzenhofje,https://adamlink.nl/geo/district/BB-I/1294,,A.I.
480,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G480-h,15,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk B.BI. Overige huizen,https://adamlink.nl/geo/district/BB-I/1294,,
486,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G486-h,43,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk C.C. Overige huizen,https://adamlink.nl/geo/district/CC-I/1280,,
487,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G487-h,4,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk C.CII. Huis van bewaring,https://adamlink.nl/geo/district/CC-II/1249,,Gev.
488,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G488-h,5,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk C.CII. Overige huizen,https://adamlink.nl/geo/district/CC-II/1249,,
491,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G491-h,58,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk D.DI. Overige huizen,https://adamlink.nl/geo/district/DD-I/1260,,
492,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G492-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk D.DII. Huizen,https://adamlink.nl/geo/district/DD-II/1298,,
494,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G494-h,84,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk E.EI. Overige huizen,https://adamlink.nl/geo/district/EE-I/1302,,
497,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G497-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk F.FI. R.K. jongensweeshuis,https://adamlink.nl/geo/district/FF-I/1262,,Verpl.
499,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G499-h,45,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk F.FI. Overige huizen,https://adamlink.nl/geo/district/FF-I/1262,,
500,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G500-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk F.FII. Huizen,https://adamlink.nl/geo/district/FF-II/1349,,
502,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G502-h,52,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk G.GI. Overige huizen,https://adamlink.nl/geo/district/GG-I/1339,,
503,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G503-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk G.GII. Huizen,https://adamlink.nl/geo/district/GG-II/1250,,
507,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G507-h,67,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk H.H.I Overige huizen.,https://adamlink.nl/geo/district/HH-I/1304,,
508,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G508-h,4,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk H.H.II. Huizen,https://adamlink.nl/geo/district/HH-II/1329,,
510,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G510-h,36,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk III. Overige Huizen,https://adamlink.nl/geo/district/JJ-I/1358,,
511,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G511-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk II II. Huizen,https://adamlink.nl/geo/district/JJ-II/1331,,
512,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G512-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,"Wijk K.K. Doopsgez. Weeshuis ""de Oranje appel"".",https://adamlink.nl/geo/district/KK/1308,,Verpl.
514,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G514-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk K.K. Het Nieuwe suikerhofje.,https://adamlink.nl/geo/district/KK/1308,,A.I.
516,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G516-h,35,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk K.K. Overige huizen.,https://adamlink.nl/geo/district/KK/1308,,Verpl.
517,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G517-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk L.L. Gest. V. Liefdadigheid.,https://adamlink.nl/geo/district/LL/1323,,Verpl.
518,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G518-h,29,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk L.L. Overige huizen.,https://adamlink.nl/geo/district/LL/1323,,
520,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G520-h,23,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk M.MI. Overige huizen,https://adamlink.nl/geo/district/MM-I/1311,,
522,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G522-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk M.MII. Overige huizen,https://adamlink.nl/geo/district/MM-II/1355,,
525,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G525-h,34,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk N.NI. Overige huizen,https://adamlink.nl/geo/district/NN-I/1281,,
526,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G526-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk N.NII. Huizen,https://adamlink.nl/geo/district/NN-II/1271,,
530,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G530-h,61,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk O.OI. Overige Huizen.,https://adamlink.nl/geo/district/OO-I/1343,,
534,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G534-h,62,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk P.PI. Overige Huizen,https://adamlink.nl/geo/district/PP-I/1335,,
535,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G535-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk P.PII. Huizen,https://adamlink.nl/geo/district/PP-II/1313,,
539,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G539-h,63,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk Q.QI. Overige huizen.,https://adamlink.nl/geo/district/QQ-I/1272,,
540,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G540-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk Q.QII. Huizen.,https://adamlink.nl/geo/district/QQ-II/1253,,
543,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G543-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk R.R. R.-K. St. Rosagesticht.,https://adamlink.nl/geo/district/RR/1352,,Ond.
544,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G544-h,44,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk R.R.R.-K. Overige huizen,https://adamlink.nl/geo/district/RR/1352,,
549,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G549-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.S. St. liduinastichting.,https://adamlink.nl/geo/district/SS/1320,,A.I.
553,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G553-h,54,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.S. Overige huizen,https://adamlink.nl/geo/district/SS/1320,,
555,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G555-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk T.T. St. Antoniagesticht.,https://adamlink.nl/geo/district/TT-I/1341,,Ond.
556,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G556-h,50,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk T.T. Overige huizen.,https://adamlink.nl/geo/district/TT-I/1341,,
557,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G557-h,5,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk T.TII.Overige huizen,https://adamlink.nl/geo/district/TT-II/1268,,
559,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G559-h,154,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk U.UI.Overige Huizen.,https://adamlink.nl/geo/district/U-I/1303,,
560,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G560-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk U.UII. Huizen.,https://adamlink.nl/geo/district/UU-II/1278,,
561,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G561-h,143,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk V.VI. Huizen,https://adamlink.nl/geo/district/V-I/1266,,
562,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G562-h,13,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk V.VII. Huizen,https://adamlink.nl/geo/district/VV-II/1353,,
563,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G563-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk V.VIII.Huizen,https://adamlink.nl/geo/district/VV-III/1327,,
564,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G564-h,10,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk W.W. Huizen,https://adamlink.nl/geo/district/WW/1301,,
565,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G565-h,8,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk X.X. Huizen,https://adamlink.nl/geo/district/XX/1283,,
566,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G566-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk O.Z. Huizen,https://adamlink.nl/geo/district/OZ/1318,,
568,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G568-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk N.D. Huizen,https://adamlink.nl/geo/district/ND/1292,,
569,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G569-h,10,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk Y.Y. Huizen,https://adamlink.nl/geo/district/YY/1296,,
570,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G570-h,29,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk Z.Z. Huizen,https://adamlink.nl/geo/district/ZZ/1246,,
571,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G571-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.A. St. Leogesticht,https://adamlink.nl/geo/district/SA/1337,,Ond.
572,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G572-h,29,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.A. Overige huizen,https://adamlink.nl/geo/district/SA/1337,,
573,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G573-h,13,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk Z.A. Huizen,https://adamlink.nl/geo/district/ZA/1285,,
574,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G574-h,17,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.B. Huizen,https://adamlink.nl/geo/district/SB/1274,,
575,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G575-h,13,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.C. Huizen,https://adamlink.nl/geo/district/SC/1310,,
577,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G577-h,14,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.D. Overige huizen,https://adamlink.nl/geo/district/SD/1254,,
580,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G580-h,26,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.E. Overige huizen,https://adamlink.nl/geo/district/SE/1322,,
583,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G583-h,20,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.F. Overige huizen,https://adamlink.nl/geo/district/SF/1258,,
584,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G584-h,5,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.G. Huizen,https://adamlink.nl/geo/district/SG/1305,,
585,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G585-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.H. Wilhelminagasthuis,https://adamlink.nl/geo/district/SH/1276,,Verpl.
587,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G587-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,"Wijk S.H. Ver. ""Hulp v. Onbehuisden""",https://adamlink.nl/geo/district/SH/1276,,Verpl.
588,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G588-h,6,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.H. Overige huizen,https://adamlink.nl/geo/district/SH/1276,,
592,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G592-h,16,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.I. Overig huizen,https://adamlink.nl/geo/district/SJ/1264,,
594,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G594-h,6,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.K. Overige huizen,https://adamlink.nl/geo/district/SK/1326,,
595,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G595-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.L. Gasthuis voor vallende ziekten,https://adamlink.nl/geo/district/SL/1309,,Verpl.
596,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G596-h,17,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.L. Overige huizen,https://adamlink.nl/geo/district/SL/1309,,
597,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G597-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.M. St. Christinagesticht,https://adamlink.nl/geo/district/SM/1334,,Ond.
599,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G599-h,4,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.M. Overige huizen,https://adamlink.nl/geo/district/SM/1334,,
600,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G600-h,6,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.N. Huizen,https://adamlink.nl/geo/district/SN/1288,,
601,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G601-h,45,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk S.O. Huizen,https://adamlink.nl/geo/district/SO/1307,,
606,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G606-h,12,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.B. Overige huizen,https://adamlink.nl/geo/district/AB/1293,,
610,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G610-h,12,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.C. Overige huizen,https://adamlink.nl/geo/district/AC/1273,,
611,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G611-h,23,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.D. Huizen,https://adamlink.nl/geo/district/AD/1300,,
613,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G613-h,16,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.E. Overige huizen,https://adamlink.nl/geo/district/AE/1297,,
615,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G615-h,49,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.F. Overige huizen,https://adamlink.nl/geo/district/AF/1256,,
616,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G616-h,7,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.G. Huizen,https://adamlink.nl/geo/district/AG/1315,,
617,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G617-h,5,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.H. Huizen,https://adamlink.nl/geo/district/AH/1306,,
618,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G618-h,6,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.I. Huizen,https://adamlink.nl/geo/district/AI/1247,,
621,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G621-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.K. St. Jacobusgesticht,https://adamlink.nl/geo/district/AK/1346,,Ond.
622,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G622-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.K. Overige huizen,https://adamlink.nl/geo/district/AK/1346,,
624,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G624-h,17,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.L. Overige huizen,https://adamlink.nl/geo/district/AL/1263,,
626,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G626-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk A.N. Huizen,https://adamlink.nl/geo/district/AN/1338,,
627,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-G627-h,16,http://lod.cedar-project.nl/vocab/cedar#house-OverigeGebouwen,,,,Wijk W.A. Huizen,https://adamlink.nl/geo/district/WA/1357,,
